brand_name,date,campaign_name,status,ad_set_name,ad_name,country,region,FB Spent Funnel (INR),spend_inr,clicks,impressions,page_likes,landing_page_views,link_clicks,adds_to_cart,checkouts_initiated,Adds of Payment Info,purchases,revenue_inr,website_contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),CTR_calculated,CPM_calculated,CPC_calculated,ROI_calculated,ROAS_calculated
,3/5/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,20.71,20.71,0,34,0,0,0,0,,0,0,0,,,0,,0,0,609.1176471,0,-100,0
Brand A,3/28/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,21.47,3241.97,2,60,0,2,2,0,,0,0,0,,0,0,,0,3.333333333,54032.83333,1620.985,-100,0
Brand A,3/7/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,2089.92,0,2,75,0,1,2,,0,0,0,0,,0,0,,0,2.666666667,0,0,0,0
Brand A,3/12/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | J'adore | Summer | PDP | Hasan,India,India,21.98,21.98,1,52,0,1,1,0,0,0,0,0,,0,0,,0,1.923076923,422.6923077,21.98,-100,0
Brand A,3/21/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,23.75,23.75,0,38,,,108,0,0,,0,,,0,,0,0,0,625,0,,
Brand A,3/14/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,,India,24.23,24.23,7,62,0,6,648,0,0,0,0,0,,0,0,,0,11.29032258,390.8064516,3.461428571,-100,0
Brand A,3/2/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,24.59,24.59,9,,,8,9,0,0,0,0,0,,0,0,,0,0,0,2.732222222,-100,0
Brand A,3/27/2026,,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,25.22,3808.22,2,44,0,1,2,0,,0,0,0,,,0,,0,4.545454545,86550.45455,1904.11,-100,0
Brand A,3/8/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Beauty and Personal Care,,India,India,,25.52,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,25520,0,-100,0
Brand A,3/6/2026,Growify | TOF | Brand Awareness | India,,Brand Visibility | Designer Clothing,Custom | Video | Campaign Shoot | Kurta Set | Sofia's Garden | Summer | PDP,India,India,,26.27,21,390,0,4,23,0,0,0,0,0,,0,0,,0,5.384615385,67.35897436,1.250952381,-100,0
Brand A,3/28/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Handbags,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,27.25,27.25,0,24,0,0,0,0,,0,0,0,,,0,,0,0,1135.416667,0,-100,0
Brand A,3/14/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,28.14,28.14,4,16385,0,390,3,0,0,0,0,0,,0,0,,0,0.024412572,1.717424474,7.035,-100,0
Brand A,,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,29.35,29.35,,,0,6,5,0,0,0,,0,,0,0,,0,0,0,0,-100,0
Brand A,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,30.67,30.67,0,33,0,0,0,0,0,0,0,0,,,0,,0,0,929.3939394,0,-100,0
Brand A,3/12/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,31.29,31.29,7,,0,-3,,0,0,0,0,0,,0,0,,0,0,0,4.47,-100,0
Brand A,3/5/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,,India,India,31.8,31.8,9,202,,10,10,0,0,0,0,,,0,,,0,4.455445545,157.4257426,3.533333333,,
Brand A,3/3/2026,Growify | TOF | Traffic | India,ACTIVE,,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,33.09,33.09,2100,205,0,16,16,0,0,0,0,0,,0,0,,0,1024.390244,161.4146341,0.015757143,-100,0
Brand A,,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,-33.88,33.88,6,77,0,4,5,0,0,0,,0,,0,0,,,7.792207792,440,5.646666667,-100,0
Brand A,3/12/2026,Growify | TOF | Brand Awareness | India,,Brand Visibility | Designer Clothing,Custom | Video | Campaign Shoot | Kurta Set | Sofia's Garden | Summer | PDP,,India,,5211.01,17,568,0,1,17,0,0,0,0,0,,0,0,,0,2.992957746,9174.31338,306.53,-100,0
Brand A,3/16/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,38.46,38.46,10,124,0,15,0,0,0,0,0,0,,0,0,,0,8.064516129,310.1612903,3.846,-100,0
Brand A,3/10/2026,Growify | TOF | Brand Awareness | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Video | Campaign Shoot | Kurta Set | Sofia's Garden | Summer | PDP | Hasan,India,India,,42.21,32,743,0,4,32,,0,0,0,0,,0,0,,0,4.306864065,56.8102288,1.3190625,-100,0
Brand A,3/12/2026,,ACTIVE,Brand Visibility | Designer Clothing,,India,India,,42.36,27,,0,4,29,0,0,0,0,,,1,0,,0,0,0,1.568888889,,
Brand A,3/10/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Beauty and Personal Care,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,4072.32,42.42,0,20,0,0,0,,0,0,0,0,,0,0,,,0,2121,0,-100,0
Brand A,3/11/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,,42.81,13,170,0,10,11,0,0,0,0,,,0,0,,0,7.647058824,251.8235294,3.293076923,,
,3/27/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,,India,,45.33,8,123,0,5,6,0,,0,0,0,,0,0,,0,6.504065041,368.5365854,5.66625,-100,0
Brand A,3/8/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,46.34,46.34,3,147,0,3,3,0,0,0,0,0,,0,0,,0,2.040816327,315.2380952,15.44666667,-100,0
Brand A,3/5/2026,Growify | TOF | Conversion | India,ACTIVE,,custom | video | influencer | kurta set | lumiï¿½ï¿½re | summer | pdp | h,India,India,48.63,48.63,1,58,0,0,0,0,0,0,0,0,,0,0,,0,1.724137931,838.4482759,48.63,-100,0
Brand A,3/16/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Personal Care,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,48.88,48.88,0,47,0,0,0,0,0,0,0,0,,,0,,0,0,1040,0,-100,0
Brand A,3/7/2026,Growify | TOF | Brand Awareness | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Video | Campaign Shoot | Kurta Set | Sofia's Garden | Summer | PDP | Hasan,India,,,51.78,43,1137,0,6,4644,0,0,0,0,0,,2,0,,0,3.781882146,45.5408971,1.204186047,-100,0
Brand A,3/8/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,53.81,53.81,1,50,,1,1,0,0,0,0,0,,0,0,,0,2,1076.2,53.81,-100,0
Brand A,3/10/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,58.2,8788.2,0,83,0,0,0,0,0,0,0,0,,0,0,,0,0,105881.9277,0,-100,0
Brand A,3/22/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,60.68,60.68,900,169,,6,7,-2,0,0,,0,,,,0,0,532.5443787,359.0532544,0.067422222,-100,0
Brand A,3/6/2026,growify | tof | traffic | india,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,62.41,9423.91,14,278,0,,13,2,,0,,0,,0,-17200,,0,5.035971223,33898.95683,673.1364286,-100,0
Brand A,,growify | tof | traffic | india,ACTIVE,ecomm | women innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,70.53,10650.03,14,25520,0,11,11,1,0,0,0,0,,0,8600,,0,0.054858934,417.3209248,760.7164286,-100,0
Brand A,3/6/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,72.48,72.48,3,17,0,1,3,3,0,0,0,0,,0,25320,,0,17.64705882,4263.529412,24.16,-100,0
Brand A,3/1/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,,India,India,80.14,80.14,7,117,0,6,7,1,0,0,0,0,,0,9300,,0,5.982905983,684.957265,11.44857143,-100,0
Brand A,3/10/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,7775.04,80.99,3,50,0,1,1,0,0,0,0,0,,0,0,,0,6,1619.8,26.99666667,-100,0
Brand A,,GROWIFY | TOF | TRAFFIC | INDIA,ACTIVE,ECOMM | WOMEN INNERWEAR,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,81.41,81.41,10,,,7,6,0,0,0,0,0,,0,0,0,0,0,0,8.141,-100,0
Brand A,3/3/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Beauty and Personal Care,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,81.6,12321.6,1,26,0,0,,0,0,0,0,0,,0,0,,,3.846153846,473907.6923,12321.6,-100,0
Brand A,3/20/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,85.11,85.11,17,44950,,10,12,,0,0,0,0,,0,8000,0,0,0.0378198,1.893437152,5.006470588,-100,0
Brand A,3/14/2026,Growify | TOF | Conversion | India,ACTIVE,,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,,India,87.86,87.86,,145,0,0,0,0,0,0,0,0,,0,0,,0,,605.9310345,0,-100,0
Brand A,3/27/2026,Growify | TOF | Store Engagement | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Single Image | Influencer | Mix | J'adore | Summer | PDP,India,India,,91.35,9,8025,0,0,0,0,,0,0,0,,0,0,,,0.112149533,11.38317757,10.15,-100,0
Brand A,3/11/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,92.8,92.8,9,167,0,5,7,,0,0,0,0,,0,7600,,0,5.389221557,555.6886228,10.31111111,-100,0
Brand A,3/4/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,,India,India,92.82,92.82,7,89,0,6,6,1,0,0,0,0,,0,1359000,,0,7.865168539,1042.921348,13.26,-100,0
Brand A,3/26/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,93.94,93.94,1300,213,0,10,10,0,,0,0,0,,0,0,,0,610.3286385,441.0328638,0.072261538,-100,0
Brand A,3/15/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,94.38,94.38,,284,0,11,11,,0,0,0,0,,0,17200,,0,,332.3239437,0,-100,0
,3/22/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,96.46,96.46,10,231,,1950,9,3,0,0,0,0,,0,22000,0,0,4.329004329,417.5757576,9.646,-100,0
Brand A,3/9/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,99.71,99.71,0,43,0,0,0,,0,0,0,0,,0,0,,0,0,2318.837209,0,-100,0
Brand A,3/12/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,CUSTOM | CAR | CAMPAIGN SHOOT | MIX | MIX | SUMMER | PDP | ROHIT MALIK,India,India,102.8,0,3,155,0,2,0,,0,0,0,0,,0,0,,0,1.935483871,0,0,0,0
Brand A,3/27/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Handbags,,India,India,107.21,107.21,3,86,0,390,,0,,0,0,0,,0,0,,0,3.488372093,1246.627907,35.73666667,-100,0
Brand A,,Growify | TOF | Traffic | India,ACTIVE,ecomm | women innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,107.69,107.69,18,330,,14,1512,,,0,0,0,,0,17200,,0,5.454545455,326.3333333,5.982777778,-100,0
Brand A,3/14/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Personal Care,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,,India,109.6,109.6,1,0,0,1,1,,0,0,0,0,,0,0,,0,0,0,109.6,-100,0
Brand A,3/9/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,CUSTOM | CAR | CAMPAIGN SHOOT | MIX | MIX | SUMMER | PDP | ROHIT MALIK,India,India,111.67,111.67,,107,0,3,0,0,,0,0,0,,0,0,,0,,1043.64486,0,-100,0
Brand A,3/16/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,118.95,118.95,21,35815,0,,17,0,0,0,0,0,,0,0,,0,0.05863465,3.32123412,5.664285714,-100,0
Brand A,,Growify | TOF | Store Engagement | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Single Image | Influencer | Mix | J'adore | Summer | PDP,India,India,,0,9,10381,,,0,0,,0,0,,,0,0,,0,0.08669685,0,0,0,0
Brand A,3/23/2026,,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,-124.99,124.99,17,363,,16,16,0,0,0,0,0,,0,0,,0,4.683195592,344.3250689,7.352352941,-100,0
Brand A,3/28/2026,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,,India,126.55,126.55,4,57,0,2,2,2,,0,0,0,,0,18000,,0,7.01754386,2220.175439,31.6375,-100,0
Brand A,3/1/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,133.949999,133.949999,600,65,0,975,5,-2,0,0,0,0,,0,18000,,0,923.0769231,2060.769215,0.223249998,-100,0
Brand A,3/11/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,Custom | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Rohit Malik,India,India,149.56,149.56,500,,0,3,4,0,0,0,0,0,,0,0,,0,0,0,0.29912,-100,0
Brand A,3/25/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,149.99,149.99,15,401,,12,12,198,,0,0,0,,0,1192900,,0,3.740648379,374.0399002,9.999333333,-100,0
Brand A,3/14/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Personal Care,Custom | Video | Influencer | Kurta Set | J'adore | Summer | PDP | Hasan,India,,161.44,,2,143,0,1,2,0,,0,0,0,,0,0,,0,1.398601399,,,0,0
Brand A,3/13/2026,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Celeb | Kurta Set | Cotswold | Summer | PDP | Hasan,India,India,164.14,24785.14,30,473,0,28,29,3,0,0,0,0,,0,21400,,0,6.342494715,52399.87315,826.1713333,-100,0
Brand A,3/19/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Handbags,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,164.54,164.54,2,183,0,195,2,0,0,0,0,0,,0,0,,0,1.092896175,899.1256831,82.27,-100,0
Brand A,3/17/2026,Growify | TOF | Conversion | India,ACTIVE,,,India,India,171.91,171.91,,219,0,3,3,,0,0,0,0,,0,0,,0,,784.9771689,0,-100,0
Brand A,,Growify | TOF | Traffic | India,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,183.69,183.69,5000,615,0,38,43,198,0,0,0,0,,0,8000,,0,813.0081301,298.6829268,0.036738,-100,0
Brand A,3/5/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Travel,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,188.83,188.83,,37410,0,8,9,0,0,0,0,0,,1,0,,0,,5.047580861,0,-100,0
Brand A,3/16/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Handbags,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,18480.96,192.51,6,34945,,4,0,0,0,0,0,0,,0,0,,0,0.017169838,5.508942624,32.085,-100,0
Brand A,3/26/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Handbags,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,18535.68,193.08,3,166,0,3,3,0,,0,,-2670,,0,0,,0,1.807228916,1163.13253,64.36,-1482.846489,-13.82846489
Brand A,3/19/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,,India,India,197.08,197.08,1,104,0,,1,0,0,0,0,,,0,0,,0,0.961538462,1895,197.08,,
Brand A,3/14/2026,Growify | TOF | Conversion | India,ACTIVE,,Custom | Video | Influencer | Kurta Set | J'adore | Summer | PDP | Hasan,India,India,200.06,200.06,7,164,,3,432,0,0,0,0,0,,1,0,,0,4.268292683,1219.878049,28.58,-100,0
Brand A,3/5/2026,Growify | TOF | Brand Awareness | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Video | Campaign Shoot | Kurta Set | Sofia's Garden | Summer | PDP,India,India,,202.16,43,2988,0,2,46,0,0,0,0,,,0,0,,0,1.439089692,67.65729585,4.701395349,,
Brand A,3/17/2026,growify | tof | traffic | india,ACTIVE,Ecomm | Women Innerwear,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,India,India,-19888.32,31282.67,46,627,0,35,35,4,0,0,0,0,,0,38600,,0,7.336523126,49892.61563,680.0580435,-100,0
Brand A,3/3/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,224.03,224.03,3,,0,390,2,0,0,0,0,0,,0,0,,0,0,0,74.67666667,-100,0
Brand A,3/18/2026,Growify | TOF | Conversion | India,ACTIVE,,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,228.35,228.35,5,188,0,5,4,1,0,0,0,0,,0,8200,,,2.659574468,1214.62766,45.67,-100,0
Brand A,3/14/2026,Growify | TOF | Conversion | India,ACTIVE,,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,229.59,,0,307,0,8,0,0,0,0,0,0,,0,0,,0,0,,0,0,0
Brand A,3/4/2026,,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,,231.23,3,,0,4,5,1,0,0,0,0,,,9000,,0,0,0,77.07666667,-100,0
Brand A,3/5/2026,,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,231.88,,7,17110,0,3,6,1,0,0,0,0,,0,1766700,,0,0.040911748,,,0,0
Brand A,3/26/2026,Growify | TOF | Store Engagement | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Single Image | Influencer | Mix | J'adore | Summer | PDP,India,India,,234.66,16,2687140,0,0,0,,,0,0,0,,0,0,,0,0.000595429,0.087327047,14.66625,-100,0
Brand A,3/20/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,,India,238.3,238.3,3,48,,2,324,2,0,0,0,0,,0,18560,0,0,6.25,4964.583333,79.43333333,-100,0
Brand A,,Growify | TOF | Store Awareness | India,PAUSED,Brand Visibility | Designer Brands,Custom | Single Image | Store | Mix | Mix | Summer | PDP,India,India,,241.4,0,,,0,22,0,,,0,0,,0,0,,0,0,0,0,-100,0
Brand A,3/18/2026,Growify | TOF | Traffic | India,ACTIVE,,Custom | Video | Influencer | Kurta Set | Ukiyo | Summer | PDP | Hasan,,India,23366.4,243.4,57,775,0,9360,44,0,0,0,0,0,,0,0,,0,7.35483871,314.0645161,4.270175439,-100,0
Brand A,3/2/2026,Growify | TOF | Conversion | India,,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,250.24,250.24,900,142,0,6,8,1,,0,,0,,0,9000,,0,633.8028169,1762.253521,0.278044444,-100,0
Brand A,3/25/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Handbags,Custom | Video | Influencer | Kurta Set | J'adore | Summer | PDP | Hasan,,India,-251.13,0,5,188,,3,324,1,,0,1,7530,,0,8200,,,2.659574468,0,0,0,0
Brand A,3/14/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Personal Care,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,260.99,260.99,,292,0,9,7,0,0,0,0,0,,0,0,,0,,893.8013699,0,-100,0
Brand A,3/5/2026,Growify | TOF | Brand Awareness | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Single Image | Campaign Shoot | Kurta Set | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,,262.029999,290,27693,,2,299,0,0,,0,0,,0,0,,0,1.047196042,9.461957859,0.903551721,-100,0
Brand A,3/15/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Personal Care,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,268.07,268.07,9,,0,7,8,1,0,0,0,0,,0,8520,,,0,0,29.78555556,-100,0
Brand A,3/2/2026,Growify | TOF | Conversion | India,ACTIVE,ECOMM | HOME ESSENTIAL,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,-269.56,40703.56,14,220,0,6,864,3,0,0,0,0,,0,24620,,0,6.363636364,185016.1818,2907.397143,-100,0
Brand A,3/17/2026,,ACTIVE,Ecomm | Handbags,Custom | CAR | Campaign Shoot | Mix | Sofia's Garden | Summer | PDP | Deepak Maurya,India,India,271.7,271.7,10,360,0,,10,5,0,0,0,0,,0,44400,,0,2.777777778,754.7222222,27.17,-100,0
Brand A,3/3/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,26460.48,275.63,11,184,0,6,6,2,0,0,1,9150,,0,18000,,0,5.97826087,1497.98913,25.05727273,3219.66767,33.1966767
Brand A,3/26/2026,Growify | TOF | Conversion | India,ACTIVE,ECOMM | OTT & SOCIAL,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,276.67,276.67,5,152,0,3,0,0,,0,,0,,0,0,,0,3.289473684,1820.197368,55.334,-100,0
Brand A,3/5/2026,Growify | TOF | Brand Awareness | India,ACTIVE,Brand Visibility | Designer Clothing,CUSTOM | VIDEO | CAMPAIGN SHOOT | KURTA SET | SOFIA'S GARDEN | SUMMER | PDP | HASAN,India,India,,0,15200,4554,0,27,17172,0,0,0,0,0,,4,,,0,333.7725077,0,0,0,0
Brand A,3/6/2026,Growify | TOF | Brand Awareness | India,ACTIVE,Brand Visibility | Designer Clothing,Custom | Video | Campaign Shoot | Kurta Set | Sofia's Garden | Summer | PDP | Hasan,India,India,,,198,6321,0,32,209,1,0,0,0,0,,3,7800,,0,3.132415757,,,0,0
,3/7/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,327.09,327.09,14,32335,0,8,1080,1,0,0,1,,,0,4400,,,0.043296737,10.11566414,23.36357143,,
Brand A,3/27/2026,Growify | TOF | Conversion | India,ACTIVE,,custom | video | influencer | kurta set | lumiï¿½ï¿½re | summer | pdp | h,India,India,329.62,,4,18415,0,3,4,0,,0,0,0,,0,0,,0,0.021721423,,,0,0
Brand A,3/10/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Video | Pooja Hegde | 19th Feb 26 ï¿½ï¿½ï¿,India,India,31850.88,331.78,18,310,0,15,16,6,0,0,1,9450,,0,56900,,0,5.806451613,1070.258065,18.43222222,2748.272952,28.48272952
Brand A,3/18/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,332.67,332.67,10,208,0,6,6,0,0,,0,0,,0,0,,0,4.807692308,1599.375,33.267,-100,0
Brand A,3/1/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Video | Influencer | Kurta Set | Lumiï¿½ï¿½re | Summer | PDP | H,India,India,350.54,350.54,17,241,0,-11,,0,0,0,0,0,,0,0,,0,7.053941909,1454.522822,20.62,-100,0
