brand_name,date,currency,sales_channel,transaction_timestamp,order_created_at,order_updated_at,order_id,order_name,country,region,billing_country,billing_province,billing_city,order_tags,product_id,product_title,product_tags,product_type,variant_title,gross_sales,net_sales,total_sales,orders,returns_inr,return_rate,items_sold,items_returned,avg_order_value,new_customer_orders,returning_customer_orders,avg_items_per_order,discounts_inr,sku,customer_sale_type,customer_id,shipping_country
Brand A,2/25/2026,INR,Magic Checkout - Brand A,2026-02-25 04:39:24+00:00,2026-02-25 04:39:24+00:00,2026-02-25 10:28:28+00:00,911996000000000.00,#11807,India,India,India,HARYANA,Gurur,"cod, Magic",8.36E+12,Thea Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-ord,M,7900,7900,7900,1,0,0,1,,916400,,1,1,0,,Returning,,India
Brand A,2/24/2026,,Draft Orders,2026-02-24 10:57:10+00:00,2026-02-24 10:57:11+00:00,2026-02-26 10:55:20+00:00,-6960110000000.00,#11798,India,India,India,Delhi,South Delhi,,8.36E+12,Thea Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-ord,S,7900,7900,7900,0,0,0,1,,916400,,1,1,0,,Returning,7519860000000.00,India
,2/18/2026,,Magic Checkout - Brand A,2026-02-18 03:42:04+00:00,2026-02-18 03:42:04+00:00,2026-02-18 11:20:09+00:00,6947510000000.00,#11714,India,India,India,Haryana,Karnal,"cod, Magic",-8.36E+12,Thea Kurta Set,"all, co-ord, collection_cotswold, eoss-25, high tea selects, kurta, kurta set, kurta sets/co-ords, over 5k",Co-ord,XS,7900,7900,7900,,0,0,,,7900,,1,1,0,,Returning,803856900000000.00,India
Brand A,,,Magic Checkout - Brand A,2026-02-01 15:45:30+00:00,2026-02-01 15:45:30+00:00,2026-02-01 15:45:46+00:00,903160000000000.00,#11550,India,,India,,Hyderabad,"Magic, upi",8.47E+12,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,S,8200,8200,8200,0,0,0,55,,,0,,0,0,FLOR-IV,First-time,9412530000000.00,India
Brand A,2/8/2026,INR,Magic Checkout - Brand A,2026-02-08 09:52:41+00:00,2026-02-08 09:52:41+00:00,2026-02-09 11:54:42+00:00,6919310000000.00,#11622,,India,India,Punjab,Jalandhar,"Magic, upi",,Bougainvillea Phiran Set,"all, Category_Phiran Set, Co-ord, Collection_cotswold, eoss-25, High Tea Selects, Kurta Sets/Co-ords, Over 5k",co-ord,L,8200,8200,0,1,0,0,1,,8200,1,,1,0,,First-time,,India
Brand A,2/12/2026,INR,Magic Checkout - Brand A,2026-02-12 18:16:10+00:00,2026-02-12 18:16:10+00:00,2026-02-13 12:00:43+00:00,908368000000000.00,#11667,India,India,India,Delhi,Delhi,"cod, Magic",,Daphne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,,8200,0,8200,144,0,0,1,,8200,1,,1,0,DAPHNEKURTASET-BG,First-time,9450410000000.00,India
Brand A,2/25/2026,,Magic Checkout - Brand A,2026-02-25 13:29:11+00:00,2026-02-25 13:29:11+00:00,2026-02-28 09:06:23+00:00,912076000000000.00,#11814,India,India,India,Delhi,Pithampur,"cod, Magic",,Daphne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/",Kurta Set,L,8200,877400,0,1,0,0,1,,8200,1,,1,0,DAPHNEKURTASET-BG,First-time,9481540000000.00,INDIA
Brand A,,INR,Magic Checkout - Brand A,2026-02-11 11:14:02+00:00,2026-02-11 11:14:02+00:00,2026-02-11 11:14:17+00:00,907792000000000.00,#11653,India,India,India,Uttar Pradesh,Ghaziabad,"COD, MAGIC",8.47E+12,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,XXL,8200,8200,8200,1,0,0,,,951200,,1,1,0,FLOR-IV,Returning,980872200000000.00,India
Brand A,2/17/2026,INR,Magic Checkout - Brand A,2026-02-17 11:19:24+00:00,2026-02-17 11:19:24+00:00,,-909939000000000.00,#11709,India,India,India,Haryana,Gurgaon,"cod, Magic",7.61E+14,Sorin Dress,"all, Collection_J'adore, Dress, eoss-25, Midi Dress, Over 5k, Summer Dress",DRESS,S,8200,8200,,1,,0,1,,8200,,1,1,0,,Returning,6300900000000.00,India
Brand A,2/26/2026,INR,,,2026-02-26 07:43:46+00:00,2026-02-27 10:54:12+00:00,6964100000000.00,#11827,India,,India,Madhya Pradesh,Indore,"Magic, upi",0,Roseate Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",kurta set,XL,8200,8200,8200,0,0,0,1,,,,0,,0,roseatekurta-grn,,8219040000000.00,India
Brand A,2/19/2026,INR,Magic Checkout - Brand A,,2026-02-19 03:52:46+00:00,,6949650000000.00,#11726,,India,India,UTTAR PRADESH,Lucknow,"cod, Magic",8.55E+12,Angelica Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,1037000,8500,8500,0,0,0,1,,986000,1,,1,0,,First-time,9464970000000.00,India
Brand A,2/26/2026,INR,Magic Checkout - Brand A,2026-02-26 15:38:05+00:00,2026-02-26 15:38:05+00:00,2026-02-26 15:38:22+00:00,6964650000000.00,#11836,India,India,India,Haryana,Gurur,"card, Magic",8.90E+12,STELLA KURTA SET,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",,S,8500,8500,8500,0,0,0,1,,,,0,,0,STELLA-BG,Returning,6300900000000.00,India
Brand A,2/6/2026,INR,Online Store,2026-02-06 06:11:16+00:00,2026-02-06 06:11:20+00:00,2026-02-07 11:37:07+00:00,6913010000000.00,#11596,India,India,India,Haryana,Gurgaon,,0,Seville Kurta,"all, Bestsellers, Co-ord, Collection_Ukiyo, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurtas/Kaftans, Over 5k, Pair it, RTS",Kurta,Kurta + Pants / XXL,1039440,0,8520,1,0,0,,,8520,90,,,0,,First-time,9425710000000.00,India
Brand A,2/9/2026,INR,Draft Orders,2026-02-09 12:35:47+00:00,2026-02-09 12:35:47+00:00,2026-02-11 10:26:35+00:00,6922650000000.00,#11635,India,India,India,Delhi,,QR_COD_Confirmed,0,Mira Kapoor in Primrose Kaftan,celeb,Top,M / Kaftan + Pants,1039440,8520,8520,144,0,0,1,,8520,1,,1,0,PRIMKAF-IV-M+PRIMPANT-IV-M,First-time,9432950000000.00,India
Brand A,2/16/2026,inr,Magic Checkout - Brand A,2026-02-16 04:03:07+00:00,2026-02-16 04:03:07+00:00,2026-02-16 04:03:23+00:00,6943620000000.00,#11696,India,India,,Maharashtra,Mumbai,"Magic, upi",,Seville Kurta,,Kurta,Kurta + Pants / L,8520,911640,8520,1,0,0,1,,8520,1,,1,0,,,9458590000000.00,India
Brand A,2/28/2026,,Magic Checkout - Brand A,2026-02-28 09:25:08+00:00,2026-02-28 09:25:08+00:00,2026-03-02 11:47:23+00:00,6968670000000.00,#11854,India,India,India,Delhi,South Delhi,"cod, magic",7.73E+12,Primrose Kaftan,"all, Bestsellers, Co-ord, Collection_Ikigai, eoss-25, Express shipping, Kaftan, Kurtas/Kaftans, Over 5k, Pair it, RTS, Sunny Lunches",Top,XS / Kaftan + Pants,8520,0,8520,1,0,0,1,,8520,,53,1,0,PRIMKAF-IV-XS+PRIMPANT-IV-XS,Returning,7693750000000.00,India
Brand A,2/6/2026,INR,Magic Checkout - Brand A,2026-02-06 14:34:14+00:00,2026-02-06 14:34:14+00:00,,6913750000000.00,#11605,India,India,India,Haryana,Gurur,,8.00E+14,Pooja Hegde in Lilian Kaftan Set,celeb,Co-ord,L,8600,,,1,0,0,1,,8600,1,,1,,,First-time,0.00,India
Brand A,2/7/2026,INR,Magic Checkout - Brand A,,2026-02-07 12:49:11+00:00,2026-02-09 11:46:19+00:00,6916660000000.00,#11616,India,India,India,Karnataka,,"card, Magic",8.60E+12,Pooja Hegde in Lilian Kaftan Set,,Co-ord,XS,8600,8600,8600,1,0,0,1,,997600,1,,1,0,,,9428500000000.00,India
Brand A,2/15/2026,INR,Magic Checkout - Brand A,,2026-02-15 07:01:10+00:00,2026-02-16 12:01:00+00:00,6941920000000.00,#11687,India,India,India,Odisha,Rajagangapur,"cod, Magic",8.60E+12,Pooja Hegde in Lilian Kaftan Set,,Co-ord,M,8600,8600,8600,1,0,0,55,,8600,1,,1,0,,First-time,,India
,2/19/2026,INR,Magic Checkout - Brand A,2026-02-19 10:54:35+00:00,2026-02-19 10:54:35+00:00,2026-02-19 11:20:13+00:00,6950120000000.00,#11734,India,India,India,Telangana,K V Rangareddy,,8.60E+12,Pooja Hegde in Lilian Kaftan Set,celeb,Co-ord,M,8600,,8600,,,0,1,,8600,1,,1,0,,First-time,-9465560000000.00,INDIA
Brand A,2/23/2026,,Magic Checkout - Brand A,2026-02-23 01:48:50+00:00,2026-02-23 01:48:50+00:00,,911436000000000.00,#11775,India,India,India,West Bengal,South Dumdum,"cod, Magic",8.47E+12,Lily Dew Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,8600,8600,8600,1,0,0,1,,8600,1,,1,0,LILYDEW-GRN,First-time,9475340000000.00,
Brand A,2/27/2026,inr,Magic Checkout - Brand A,2026-02-27 17:15:39+00:00,2026-02-27 17:15:39+00:00,2026-02-27 17:15:55+00:00,6967120000000.00,#11845,India,India,India,,,"Additional Notes, Magic, upi",8.60E+12,,celeb,Co-ord,,8600,920200,8600,1,0,0,,,,1,,1,0,,First-time,9487060000000.00,India
Brand A,2/16/2026,INR,Magic Checkout - Brand A,2026-02-16 07:26:57+00:00,2026-02-16 07:26:57+00:00,2026-02-18 11:53:33+00:00,909646000000000.00,#11701,,India,India,Jammu and Kashmir,Jammu,"cod, Magic",-8.47E+12,,"all, Bestsellers, Collection_Et Si, Kurta Sets/Co-ords, Over 5k",Kurta Set,3XL,8600,8600,8600,144,0,0,1,,8600,,53,,0,WISH-IV,Returning,966301600000000.00,
Brand A,2/17/2026,INR,,2026-02-17 15:22:44+00:00,2026-02-17 15:22:44+00:00,2026-02-18 11:16:30+00:00,-6946400000000.00,#11711,India,India,India,Delhi,New Delhi,"card, Magic",8.60E+12,Pooja Hegde in Lilian Kaftan Set,celeb,Co-ord,XL,0,8600,8600,1,0,0,1,,8600,,1,1,0,,Returning,7743540000000.00,india
,2/22/2026,INR,Magic Checkout - Brand A,2026-02-22 07:43:21+00:00,2026-02-22 07:43:21+00:00,2026-02-22 07:43:37+00:00,6956010000000.00,#11767,India,India,India,,Patiala,"cod, Magic",8.55E+12,Blue Ivy Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/",Kurta Set,,8700,8700,,1,0,0,1,,8700,,1,1,0,BLUEIVY-MULTI,Returning,8107090000000.00,India
Brand A,2/4/2026,INR,,2026-02-04 12:23:56+00:00,2026-02-04 12:23:56+00:00,2026-02-04 12:24:12+00:00,6907780000000.00,#11583,India,India,India,TAMIL NADU,Karur,"card, Magic",-8.55E+12,Vivienne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,XS,8800,8800,,,0,0,,,8800,,0,1,0,VIV-BLUE,RETURNING,8782150000000.00,India
Brand A,,,Magic Checkout - Brand A,2026-02-02 11:50:42+00:00,2026-02-02 11:50:42+00:00,2026-02-05 19:53:00+00:00,6898160000000.00,#11561,India,India,India,,Tapi,"cod, Magic",0,,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M / Kurta Set,9000,0,9000,144,0,0,55,,9000,,,1,0,VIOLAKURTA-IV,First-time,9414990000000.00,india
Brand A,2/8/2026,INR,Magic Checkout - Brand A,2026-02-08 17:54:00+00:00,2026-02-08 17:54:00+00:00,2026-02-08 17:54:16+00:00,6920050000000.00,#11626,India,India,India,Uttar Pradesh,Ghaziabad,"cod, Magic",8.47E+12,Viola Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL / Kurta Set,9000,9000,,0,0,0,55,0,9000,1,,1,0,VIOLAKURTA-YLW,First-time,9431320000000.00,India
Brand A,2/19/2026,,Magic Checkout - Brand A,2026-02-19 16:36:38+00:00,2026-02-19 16:36:38+00:00,2026-02-19 16:36:53+00:00,6950620000000.00,#11738,India,India,,Kerala,Ernakulam,"cod, Magic",8.47E+12,VIOLA KURTA SET,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,,1098000,9000,9000,,0,0,1,,1044000,1,,,0,VIOLAKURTA-LILAC,First-time,9466060000000.00,India
Brand A,2/18/2026,INR,Magic Checkout - Brand A,2026-02-18 03:20:47+00:00,2026-02-18 03:20:47+00:00,2026-02-19 12:09:07+00:00,910121000000000.00,#11713,India,India,India,Delhi,Delhi,"cod, Magic",8.47E+12,Wildflower Kurta Set,"all, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,9000,963000,9000,1,0,0,1,,9000,,1,1,0,WILD-LMN,Returning,9450410000000.00,India
Brand A,2/26/2026,inr,Magic Checkout - Brand A,2026-02-25 21:06:48+00:00,2026-02-25 21:06:48+00:00,2026-02-26 11:00:23+00:00,912177000000000.00,#11820,India,India,India,Chandigarh,Chandigarh,"MAGIC, UPI",8.90E+12,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,L,9200,9200,9200,0,0,0,1,,,,0,,0,LILIBET-IV,Returning,8354640000000.00,India
Brand A,2/8/2026,INR,Magic Checkout - Brand A,2026-02-08 15:20:39+00:00,2026-02-08 15:20:39+00:00,2026-02-09 12:10:10+00:00,906481000000000.00,#11625,India,India,India,Maharashtra,,"cod, Magic",8.18E+12,rose noir phiran set,"all, Category_Phiran Set, Co-ord, Collection_J'adore, eoss-25, Kurta Sets/Co-ords, Over 5k, Pair it, Tunic",Co-ord,M,9300,9300,1078800,0,,0,1,,,0,,,0,,First-time,9430980000000.00,India
Brand A,2/4/2026,INR,Magic Checkout - Brand A,2026-02-04 03:27:14+00:00,2026-02-04 03:27:14+00:00,2026-02-04 03:27:30+00:00,-6906490000000.00,#11573,India,India,India,Telangana,Hyderabad,"MAGIC, UPI",8.55E+12,wabi sabi kaftan set,"all, Bestsellers, Category_Kaftan Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurtas/Kaftans, Over 5k",Kaftan Set,XL,9800,1048600,9800,0,0,0,1,,,0,,,0,WABISABI-MULTI,First-time,9420970000000.00,
Brand A,2/6/2026,INR,Magic Checkout - Brand A,2026-02-05 23:51:47+00:00,2026-02-05 23:51:47+00:00,2026-02-06 11:36:37+00:00,6912290000000.00,,India,India,India,Andhra Pradesh,Vijayawada,"cod, Magic",8.55E+12,,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,9800,9800,1136800,1,0,0,1,,1136800,1,,1,0,VINEKURTASET-PLUM,First-time,9425150000000.00,India
Brand A,2/9/2026,INR,Magic Checkout - Brand A,2026-02-09 06:44:03+00:00,2026-02-09 06:44:03+00:00,2026-02-09 06:44:19+00:00,6921970000000.00,,India,India,India,Delhi,Central Delhi,"Magic, upi",8.55E+12,Vine Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,9800,,9800,1,0,0,1,,9800,1,,1,0,,First-time,9432530000000.00,India
Brand A,,INR,Magic Checkout - Brand A,,2026-02-15 09:24:24+00:00,2026-02-15 09:24:40+00:00,6942080000000.00,#11689,India,India,India,Telangana,Hyderabad,"cod, Magic",8.28E+12,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirï¿½ï¿½ï¿½ï¿½ï¿½ï¿½es, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-or",Co-ord,,9900,9900,9900,0,,0,1,,,0,,,0,,First-time,9456840000000.00,India
Brand A,2/16/2026,INR,Magic Checkout - Brand A,2026-02-15 23:45:48+00:00,2026-02-15 23:45:48+00:00,,6943280000000.00,#11695,India,India,India,karnataka,Bangalore,"MAGIC, UPI",7.87E+12,Stardust Tunic,"all, Co-ord, Collection_Postcard from Summer, eoss-25, Linen, Over 5k, Pair it, Tops & Tunics, Tunic",Tunic,S / Tunic + Pants,10200,10200,1183200,1,0,0,1,,1183200,1,,130,0,,First-time,9458210000000.00,India
Brand A,2/24/2026,INR,Magic Checkout - Brand A,2026-02-23 19:51:55+00:00,2026-02-23 19:51:55+00:00,2026-02-23 19:52:11+00:00,6958920000000.00,#11791,,India,India,punjab,Abohar,"card, Magic",8.36E+12,,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",,S / Kurta Set + Stole,10400,10400,10400,1,0,0,1,,10400,0,,1,0,,First-time,1042503000000000.00,India
Brand A,2/25/2026,INR,Magic Checkout - Brand A,2026-02-25 18:15:22+00:00,,2026-02-26 11:13:07+00:00,912137000000000.00,,India,India,India,uttar pradesh,Gautam Buddha Nagar,"cod, Magic",7.77E+14,Seline Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-ord,L / Kurta Set + Stole,,10400,1206400,,0,0,1,,10400,90,,1,0,,First-time,-9482130000000.00,India
Brand A,2/1/2026,inr,Magic Checkout - Brand A,2026-02-01 05:56:02+00:00,,,6892700000000.00,#11547,India,India,India,Uttar Pradesh,Gautam Buddha Nagar,"card, Magic",8.55E+12,Auburn Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,10500,1123500,10500,144,0,0,0,,10500,90,,1,0,AUBURNKURTASET-MULTI,First-time,9411540000000.00,india
Brand A,2/8/2026,,Magic Checkout - Brand A,2026-02-08 03:42:07+00:00,,2026-02-08 03:42:23+00:00,6918730000000.00,#11620,India,India,India,Delhi,South Delhi,"Magic, upi",7.95E+14,Auburn Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XS,10500,10500,,1,0,0,,,1218000,1,,130,0,AUBURNKURTASET-MULTI,First-time,9430060000000.00,India
Brand A,2/18/2026,,Magic Checkout - Brand A,,2026-02-18 02:59:59+00:00,2026-02-18 11:20:38+00:00,910116000000000.00,#11712,India,India,India,Uttar Pradesh,Meerut,"cod, Magic",,Carnation Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,S,10500,10500,10500,1,0,0,1,,10500,1,,1,0,CARNATION-IV,,9462590000000.00,india
Brand A,2/13/2026,INR,Magic Checkout - Brand A,2026-02-13 07:03:36+00:00,2026-02-13 07:03:36+00:00,2026-02-13 07:03:52+00:00,908571000000000.00,#11671,India,,India,TELANGANA,Hyderabad,"card, Magic",8.55E+12,Prism Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",KURTA SET,XS,1317600,1155600,10800,0,0,0,1,,,,0,,0,PRISM-MULTI,returning,7354430000000.00,India
,2/26/2026,INR,Magic Checkout - Brand A,2026-02-26 02:54:35+00:00,2026-02-26 02:54:35+00:00,2026-02-27 10:51:25+00:00,6963730000000.00,#11822,India,India,India,Maharashtra,Mumbai Subueban,"cod, Magic",8.47E+12,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Over 5k",Dress,M,,1177000,11000,1,0,0,1,,1276000,,1,130,0,SIENNA-AQUA,Returning,9423390000000.00,
Brand A,2/10/2026,INR,Magic Checkout - Brand A,2026-02-10 17:13:35+00:00,2026-02-10 17:13:35+00:00,2026-02-11 11:56:35+00:00,6928210000000.00,#11646,India,India,India,Tamil Nadu,Chennai,"Magic, upi",8.47E+12,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Over 5k",Dress,M,11000,1177000,11000,,0,0,1,,1276000,,53,1,0,SIENNA-AQUA,Returning,,India
Brand A,2/8/2026,INR,Magic Checkout - Brand A,2026-02-07 19:06:23+00:00,,2026-02-07 19:06:39+00:00,6917720000000.00,#11619,India,India,India,Karnataka,Bengaluru,"cod, Magic",8.55E+12,,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,S,11200,11200,,0,0,0,1,,,0,,,0,ZENIAKURTASET-CHARCOAL,,9429240000000.00,India
Brand A,2/5/2026,INR,Magic Checkout - Brand A,2026-02-05 02:23:28+00:00,2026-02-05 02:23:28+00:00,2026-02-05 02:23:44+00:00,6909830000000.00,#11587,India,India,India,Maharashtra,Mumbai Subueban,"cod, Magic",,Zaira Short Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Express shipping, Festive_Edit, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it",Co-ord,M,0,11400,11400,1,0,0,1,,,1,,1,,,First-time,9423180000000.00,India
Brand A,2/13/2026,INR,Magic Checkout - Brand A,2026-02-13 01:28:20+00:00,2026-02-13 01:28:20+00:00,2026-02-13 11:59:41+00:00,908481000000000.00,#11669,India,India,India,Gujarat,Surat,"cod, Magic",8.36E+12,Rosaline Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-ord,,0,12600,12600,1,0,0,,,1461600,90,,130,,,First-time,9451050000000.00,India
Brand A,2/12/2026,INR,Magic Checkout - Brand A,2026-02-12 09:59:05+00:00,2026-02-12 09:59:05+00:00,2026-02-13 12:00:00+00:00,6932950000000.00,,India,India,India,Tamil Nadu,Nungambakkam Chennai,"COD, MAGIC",8.47E+12,Viola Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M / Kurta Set + Stole,12700,12700,1473200,,0,0,0,,0,,0,1,,VIOLAKURTA-IV,Returning,7469600000000.00,India
Brand A,2/28/2026,INR,Magic Checkout - Brand A,2026-02-28 16:49:22+00:00,2026-02-28 16:49:22+00:00,2026-03-02 11:33:30+00:00,912977000000000.00,#11859,India,India,India,Maharashtra,Mumbai,"cod, Magic",8.60E+12,Mira Kapoor in Seminyak Co-ord Set,,Co-ord,XS,13000,13000,13000,,0,,0,,,1,,1,0,,First-time,9489500000000.00,India
Brand A,2/15/2026,INR,Magic Checkout - Brand A,2026-02-15 11:00:45+00:00,,2026-02-15 11:01:01+00:00,909426000000000.00,#11690,India,India,India,Telangana,Nizamabad,"cod, Magic",,Seminyak Co-ord Set,"all, Co-ord, Collection_Corsica, eoss-25, Express shipping, Kurta Sets/Co-ords, Over 5k",Co-ord,L,13000,,13000,,0,0,1,,13000,,1,130,0,SEMINYAKCOORD-IV,RETURNING,999230100000000.00,India
Brand A,2/28/2026,INR,Magic Checkout - Brand A,2026-02-28 14:58:01+00:00,2026-02-28 14:58:01+00:00,2026-03-02 11:30:54+00:00,912951000000000.00,#11858,India,India,India,KERALA,Kannur,"card, Magic",8.47E+12,Olivia Kurta Set,"all, Bestsellers, Collection_Et Si, Kurta Sets/Co-ords, Over 5k",Kurta Set,,13200,13200,13200,0,0,0,55,,,0,,,0,olivia-iv,First-time,-9489250000000.00,India
Brand A,2/25/2026,INR,Draft Orders,2026-02-25 13:19:56+00:00,2026-02-25 13:19:56+00:00,2026-02-25 13:20:58+00:00,6962400000000.00,#11813,India,India,India,Haryana,Gurugram,,,,,,,,135.16,135.16,0,0,0,1,,,0,,,667.8,,First-time,917687100000000.00,India
Brand A,2/25/2026,INR,Draft Orders,,2026-02-25 13:19:56+00:00,2026-02-25 13:20:58+00:00,912074000000000.00,#11813,India,India,India,Haryana,Gurugram,,8.28E+14,Croissant Shirt,"ALL, ONE-SIZE, SOFIA'S GARDEN, SR23-FEB, TAG_NEWARRIVAL, TOPS & TUNICS",Shirt,XS,829600,6126.86,6126.86,,0,0,1,,,1,,1,673.14,CROISS-MULTI,First-time,8342610000000.00,India
Brand A,2/26/2026,INR,Draft Orders,2026-02-26 02:12:07+00:00,2026-02-26 02:12:07+00:00,2026-02-26 11:16:07+00:00,6963660000000.00,#11821,India,India,India,Delhi,Chankyapuri,,7.73E+12,Primrose Phiran Set,"all, Bestsellers, Category_Phiran Set, Co-ord, Collection_Ikigai, eoss-25, Express shipping, Kurta Sets/Co-ords, Over 5k, RTS, Work Essentials",kurta set,XXS,7600,6840,6840,0,0,,1,,,0,,,,PRIMPHIRAN-IV-XXS,First-time,,India
,2/20/2026,INR,Draft Orders,2026-02-20 10:16:42+00:00,,2026-02-23 11:09:18+00:00,6952110000000.00,,India,India,India,Haryana,Gurgaon,,8.36E+12,thea kurta set,,Co-ord,XL,,7110,7110,1,0,0,1,,7110,1,,1,35550,,First-time,9467660000000.00,India
Brand A,2/26/2026,INR,Draft Orders,2026-02-26 10:11:59+00:00,2026-02-26 10:11:59+00:00,2026-02-27 10:54:32+00:00,6964250000000.00,#11828,India,India,India,Maharashtra,Mumbai,,,CAROLINA KURTA SET,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,S / Kurta Set,7900,,0,1,0,0,55,,7110,1,,,790,CAROLINAKURTA-GRN,First-time,9483780000000.00,India
Brand A,2/4/2026,INR,Draft Orders,2026-02-04 10:44:38+00:00,2026-02-04 10:44:38+00:00,2026-02-07 11:55:24+00:00,6907520000000.00,#11582,India,India,India,Telangana,Hyderabad,,,Avery Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,S,8400,7560,,0,0,0,1,,,0,,,840,AVERY-MULTI,First-time,9421490000000.00,India
Brand A,2/5/2026,INR,,2026-02-05 07:29:46+00:00,2026-02-05 07:29:46+00:00,2026-02-06 04:35:48+00:00,6910490000000.00,#11591,India,India,India,Maharashtra,Mumbai,,7.88E+14,Lily Dew Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,,7740,7740,144,0,0,1,,7740,1,,1,860,LILYDEW-GRN,First-time,1036592700000000.00,India
